"G","GUA","H2'","1",1.96,3.71,2.61536298932384,.20927359890046,281,734.917,1934.337445
"G","GUA","H2''","1",1.16,3.08,2.65749290780142,.181169495419393,282,749.413,2000.782823
"G","GUA","H3'","1",4.21,5.366,4.89995636363636,.153859157753682,275,1347.488,6609.118704
"G","GUA","H4'","1",3.604,4.65,4.308703125,.149772002377177,256,1103.028,4758.340262
"G","GUA","H5'","1",2.901,4.493,4.08484137931034,.21169818255732,145,592.302,2425.91324
"G","GUA","H5''","1",3.59,4.47,4.09170796460177,.190294681322333,113,462.363,1895.910121
"G","GUA","C2","1",10000,-10000,0,0,,,
"G","GUA","C4","1",10000,-10000,0,0,,,
"G","GUA","C5","1",10000,-10000,0,0,,,
"G","GUA","C6","1",10000,-10000,0,0,,,
"G","GUA","C8","1",136.1,139.1,137.818,.861135113792479,20,2756.36,379890.112
"G","GUA","C1'","1",83.66,87.51,85.0260454545455,1.10629026059753,22,1870.573,159073.126365
"G","GUA","C2'","1",39.218,44.38,41.3393684210526,1.484358155737,19,785.448,32509.583992
"G","GUA","C3'","1",72.3,79.4,76.9133888888889,2.80883729637652,18,1384.441,106616.171665
"G","GUA","C4'","1",85.44,89.4,87.2212105263158,1.10928438288148,19,1657.203,144565.400961
"G","GUA","C5'","1",64.105,69.2,67.4537894736842,1.60741250250742,19,1281.622,86496.768522
"G","GUA","N1","1",146.7,147.7,147.044444444444,.278886675509329,9,1323.4,194599.24
"G","GUA","N2","1",75.1,75.6,75.375,.221735578260178,4,301.5,22725.71
"G","GUA","N3","1",10000,-10000,0,0,,,
"G","GUA","N7","1",236.9,237,236.933333333333,5.77350269878553E-02,3,710.8,168412.22
"G","GUA","N9","1",10000,-10000,0,0,,,
"G","GUA","O6","0",10000,-10000,0,0,,,
"G","GUA","O3'","0",10000,-10000,0,0,,,
"G","GUA","O4'","0",10000,-10000,0,0,,,
"G","GUA","O5'","0",10000,-10000,0,0,,,
"G","GUA","OP1","0",10000,-10000,0,0,,,
"G","GUA","OP2","0",10000,-10000,0,0,,,
"G","GUA","P","1",-20.919,47.102,2.62685542168675,14.5266885833749,83,218.029,17876.754519
"T","THY","H3","1",10.72,14.46,13.4751193181818,.721436085652623,176,2371.621,32048.958207
"T","THY","H6","1",6.425,8.33,7.32927306273063,.232489568012536,271,1986.233,14572.237901
"T","THY","H7","1",.42,2.028,1.54224015748031,.240573329936332,254,391.729,618.782703
"T","THY","H71","0",10000,-10000,0,0,,,
"T","THY","H72","0",10000,-10000,0,0,,,
"T","THY","H73","0",10000,-10000,0,0,,,
"T","THY","H1'","1",4.69,6.62,5.91394464944649,.236407715686417,271,1602.679,9493.244821
"T","THY","H2'","1",1.411,2.78,2.11724907063197,.197131086701937,269,569.54,1216.272694
"T","THY","H2''","1",1.683,2.84,2.41881784386617,.18249720989843,269,650.662,1582.758658
"T","THY","H3'","1",4.06,5.41,4.83439015151515,.129263853342518,264,1276.279,6174.425133
"T","THY","H4'","1",2.242,4.61,4.15484362139918,.220374325213408,243,1009.627,4206.594993
"T","THY","H5'","1",2.97,4.38,4.06340336134454,.244903485636174,119,483.545,1971.915749
"T","THY","H5''","1",3.57,4.457,4.05684466019417,.177379053369187,103,417.855,1698.382085
"T","THY","C2","1",10000,-10000,0,0,,,
"T","THY","C4","1",10000,-10000,0,0,,,
"T","THY","C5","1",10000,-10000,0,0,,,
