"G","GUA","H21","1",5.8,8.98,7.424,.969129132449509,70,519.68,3922.909898
"G","GUA","H22","1",5.684,8.974,6.53152307692308,.790028265073714,65,424.549,2812.896849
"G","GUA","H8","1",6.8,8.458,7.57161075949367,.352507917837089,316,2392.629,18155.197957
"G","GUA","H1'","1",3.61,6,5.60021135646688,.405489690043276,317,1775.267,9993.827731
"G","GUA","HO2'","1",6.45,6.45,6.45,0,1,6.45,41.6025
"G","GUA","H2'","1",3.89,5.04,4.56108490566038,.207154590376415,318,1450.425,6629.115003
"G","GUA","H3'","1",3.798,5.65,4.51170779220779,.234946786554678,308,1389.606,6286.442616
"G","GUA","H4'","1",3.954,4.85,4.42205577689243,.130350377354546,251,1109.936,4912.44670599999
"G","GUA","H5'","1",3.83,4.646,4.23966834170854,.185897795730179,199,843.694,3583.825224
"G","GUA","H5''","1",3.805,4.564,4.19715934065934,.171804211757017,182,763.883,3211.481189
"G","GUA","C2","1",154.8,154.8,154.8,0,1,154.8,23963.04
"G","GUA","C4","1",10000,-10000,0,0,,,
"G","GUA","C5","1",10000,-10000,0,0,,,
"G","GUA","C6","1",10000,-10000,0,0,,,
"G","GUA","C8","1",132.28,143,136.663726708075,2.00067679170188,161,22002.86,3007633.279056
"G","GUA","C1'","1",84.004,94.54,90.8590580645161,2.28595480985665,155,14083.154,1280386.847784
"G","GUA","C2'","1",64.735,79.2,73.4550775862069,3.5469186581934,116,8520.789,627341.989767
"G","GUA","C3'","1",62.408,81,71.8771559633028,3.75917176204606,109,7834.61,564655.673094
"G","GUA","C4'","1",72.079,87.1,81.0059791666667,3.89425357750088,96,7776.574,631389.68647
"G","GUA","C5'","1",50.36,70.1,63.6675263157895,5.16148777999355,95,6048.415,387591.871055
"G","GUA","N1","1",127.307,152.1,146.417016949153,4.44846058455745,118,17277.208,2531992.546354
"G","GUA","N2","1",70.37,77.853,74.0690952380952,1.93677600420804,21,1555.451,115285.870283
"G","GUA","N3","1",161.55,162.976,162.4035,.504168920101406,6,974.421,158250.651805
"G","GUA","N7","1",217.005,235.5,230.14078125,6.78067340710459,32,7364.505,1696298.237707
"G","GUA","N9","1",165.6,169.956,168.427363636364,1.07472347659168,33,5558.103,936173.596087
"G","GUA","O6","0",10000,-10000,0,0,,,
"G","GUA","O2'","0",10000,-10000,0,0,,,
"G","GUA","O3'","0",10000,-10000,0,0,,,
"G","GUA","O4'","0",10000,-10000,0,0,,,
"G","GUA","O5'","0",10000,-10000,0,0,,,
"G","GUA","OP1","0",10000,-10000,0,0,,,
"G","GUA","OP2","0",10000,-10000,0,0,,,
"G","GUA","P","1",-4.9,-.22,-3.00095238095238,1.17981641714503,42,-126.04,435.310676
"U","URA","H3","1",10.655,14.755,13.1627111111111,1.15705132051357,90,1184.644,15712.277072
"U","URA","H5","1",4.82,6.29,5.45746052631579,.285500371291609,152,829.534,4539.45714
"U","URA","H6","1",7.12,8.23,7.77453548387097,.192023005839568,155,1205.053,9374.405725
"U","URA","H1'","1",5.11,6.14,5.6344064516129,.178099953578372,155,873.333,4925.597907
"U","URA","HO2'","1",6.674,6.674,6.674,0,1,6.674,44.542276
"U","URA","H2'","1",3.8,5.2,4.41023870967742,.233643448077391,155,683.587,3023.188595
"U","URA","H3'","1",3.705,4.99,4.48772297297297,.18530452307317,148,664.183,2985.716959
"U","URA","H4'","1",4.06,4.625,4.41044915254237,.100080104451182,118,520.433,2296.515159
"U","URA","H5'","1",3.94,4.601,4.30528089887641,.197556377958051,89,383.17,1653.088992
"U","URA","H5''","1",3.86,4.602,4.18722471910112,.179558850368536,89,372.663,1563.260967
"U","URA","C2","1",150.01,151.89,150.922857142857,.764759532699903,7,1056.46,159447.4708
"U","URA","C4","1",164.02,166.98,165.542857142857,1.11741836817056,7,1158.8,191838.5546
